image_name,HR,SBP,DBP,MAP,SPO2,RR,HR_W,RR_W,SPO2_W
prashant_icu_mon--16_2022_12_7_9_17_23.jpeg,"[0.86171875, 0.14930555555555555, 0.1625, 0.17916666666666667]",,,,"[0.885546875, 0.4736111111111111, 0.16640625, 0.1638888888888889]","[0.8765625, 0.8631944444444445, 0.15625, 0.17083333333333334]","[0.341015625, 0.27569444444444446, 0.61171875, 0.12083333333333333]","[0.335546875, 0.6805555555555556, 0.62578125, 0.11388888888888889]","[0.348828125, 0.5222222222222223, 0.60234375, 0.12222222222222222]"
prashant_icu_mon--16_2022_12_4_18_16_32.jpeg,"[0.8421875, 0.15625, 0.1625, 0.1625]",,,,,"[0.853515625, 0.8791666666666667, 0.15078125, 0.1527777777777778]","[0.321484375, 0.27291666666666664, 0.62890625, 0.1375]","[0.318359375, 0.6548611111111111, 0.62109375, 0.16805555555555557]","[0.33203125, 0.49375, 0.6296875, 0.04027777777777778]"
prashant_icu_mon--16_2022_11_26_17_16_56.jpeg,"[0.82421875, 0.17430555555555555, 0.240625, 0.16805555555555557]",,,,"[0.864453125, 0.5048611111111111, 0.16484375, 0.1736111111111111]","[0.84140625, 0.9076388888888889, 0.16875, 0.1625]","[0.32734375, 0.28194444444444444, 0.646875, 0.11944444444444445]","[0.33359375, 0.6986111111111111, 0.6171875, 0.17222222222222222]","[0.319921875, 0.5097222222222222, 0.61484375, 0.11666666666666667]"
siukaphahospital_icu_mon--5_2022_12_4_7_15_39.jpeg,"[0.8015625, 0.17847222222222223, 0.2375, 0.1625]","[0.16015625, 0.9263888888888889, 0.0984375, 0.11388888888888889]","[0.29453125, 0.9173611111111111, 0.1015625, 0.10694444444444444]","[0.534765625, 0.8944444444444445, 0.07734375, 0.08611111111111111]","[0.84453125, 0.4840277777777778, 0.1578125, 0.15694444444444444]","[0.83046875, 0.8465277777777778, 0.1578125, 0.15416666666666667]","[0.315625, 0.33194444444444443, 0.6015625, 0.08611111111111111]","[0.32890625, 0.6888888888888889, 0.59375, 0.17222222222222222]","[0.322265625, 0.5180555555555556, 0.61328125, 0.14722222222222223]"
prashant_icu_mon--16_2022_12_5_5_17_2.jpeg,"[0.8484375, 0.16319444444444445, 0.1640625, 0.1597222222222222]",,,,,"[0.85703125, 0.8819444444444444, 0.1609375, 0.16944444444444445]","[0.333203125, 0.2673611111111111, 0.65078125, 0.12638888888888888]","[0.333203125, 0.6743055555555556, 0.65234375, 0.20694444444444443]",
siukaphahospital_icu_mon--5_2022_12_3_20_15_48.jpeg,"[0.781640625, 0.17083333333333334, 0.23046875, 0.1638888888888889]","[0.155859375, 0.9222222222222223, 0.09609375, 0.1]","[0.296484375, 0.9090277777777778, 0.10078125, 0.11805555555555555]","[0.530078125, 0.8777777777777778, 0.07109375, 0.08333333333333333]","[0.827734375, 0.46805555555555556, 0.15859375, 0.15]","[0.82421875, 0.8305555555555556, 0.14375, 0.1527777777777778]","[0.306640625, 0.3194444444444444, 0.59765625, 0.12777777777777777]","[0.305859375, 0.6729166666666667, 0.57734375, 0.16527777777777777]","[0.30859375, 0.5048611111111111, 0.5859375, 0.14027777777777778]"
prashant_icu_mon--16_2022_12_4_2_17_21.jpeg,"[0.8484375, 0.15138888888888888, 0.1671875, 0.16666666666666666]",,,,,"[0.86484375, 0.8638888888888889, 0.1546875, 0.17222222222222222]","[0.334375, 0.2708333333333333, 0.634375, 0.125]","[0.33125, 0.6736111111111112, 0.621875, 0.1]",
prashant_icu_mon--1_2022_12_5_23_15_2.jpeg,"[0.83203125, 0.16666666666666666, 0.1515625, 0.15833333333333333]","[0.162890625, 0.9173611111111111, 0.13828125, 0.09305555555555556]","[0.320703125, 0.9138888888888889, 0.10234375, 0.10277777777777777]","[0.568359375, 0.8902777777777777, 0.11015625, 0.07777777777777778]","[0.8765625, 0.4791666666666667, 0.165625, 0.15833333333333333]","[0.87890625, 0.8486111111111111, 0.1515625, 0.16666666666666666]","[0.319921875, 0.28125, 0.61484375, 0.1375]","[0.328515625, 0.7083333333333334, 0.65234375, 0.125]","[0.3328125, 0.5097222222222222, 0.6515625, 0.12222222222222222]"
prashant_icu_mon--1_2022_12_6_8_15_2.jpeg,"[0.837890625, 0.17777777777777778, 0.17890625, 0.16944444444444445]","[0.155078125, 0.9194444444444444, 0.14453125, 0.08888888888888889]","[0.346484375, 0.9118055555555555, 0.14609375, 0.11527777777777778]","[0.559765625, 0.9013888888888889, 0.09453125, 0.07777777777777778]","[0.873828125, 0.49444444444444446, 0.16953125, 0.16944444444444445]","[0.87734375, 0.8743055555555556, 0.1671875, 0.1597222222222222]","[0.340625, 0.28888888888888886, 0.59375, 0.14166666666666666]","[0.34609375, 0.6930555555555555, 0.603125, 0.06944444444444445]","[0.34921875, 0.5034722222222222, 0.578125, 0.04027777777777778]"
prashant_icu_mon--1_2022_12_8_8_15_1.jpeg,"[0.79609375, 0.17430555555555555, 0.25, 0.17083333333333334]","[0.15, 0.9256944444444445, 0.1453125, 0.10416666666666667]","[0.302734375, 0.9270833333333334, 0.09609375, 0.10138888888888889]","[0.53828125, 0.9208333333333333, 0.0734375, 0.08055555555555556]",,"[0.8359375, 0.9013888888888889, 0.15, 0.16666666666666666]","[0.31484375, 0.29375, 0.6296875, 0.11805555555555555]","[0.317578125, 0.69375, 0.63515625, 0.12638888888888888]","[0.31953125, 0.5, 0.6328125, 0.10277777777777777]"
prashant_icu_mon--2_2022_11_26_7_15_21.jpeg,"[0.85859375, 0.19444444444444445, 0.175, 0.18888888888888888]","[0.141015625, 0.9368055555555556, 0.13671875, 0.10972222222222222]","[0.305859375, 0.9458333333333333, 0.09609375, 0.10555555555555556]","[0.551171875, 0.9513888888888888, 0.10234375, 0.06944444444444445]",,"[0.86875, 0.9215277777777777, 0.1734375, 0.15138888888888888]","[0.334765625, 0.3020833333333333, 0.66484375, 0.12638888888888888]","[0.333203125, 0.6916666666666667, 0.66484375, 0.21944444444444444]",
prashant_icu_mon--16_2022_12_5_11_17_15.jpeg,"[0.830859375, 0.15486111111111112, 0.16796875, 0.16805555555555557]",,,,"[0.858984375, 0.4847222222222222, 0.17109375, 0.175]","[0.845703125, 0.8791666666666667, 0.16796875, 0.1638888888888889]","[0.3234375, 0.2798611111111111, 0.64375, 0.12083333333333333]","[0.323828125, 0.6840277777777778, 0.64765625, 0.20694444444444443]","[0.324609375, 0.5125, 0.64609375, 0.08888888888888889]"
prashant_icu_mon--16_2022_12_1_18_16_19.jpeg,"[0.844921875, 0.15555555555555556, 0.16171875, 0.18888888888888888]",,,,"[0.873828125, 0.4840277777777778, 0.16640625, 0.1736111111111111]","[0.859765625, 0.8722222222222222, 0.16640625, 0.16944444444444445]","[0.33125, 0.2763888888888889, 0.65625, 0.125]","[0.3328125, 0.6805555555555556, 0.659375, 0.09444444444444444]","[0.334375, 0.51875, 0.6671875, 0.12361111111111112]"
prashant_icu_mon--1_2022_12_7_5_15_2.jpeg,"[0.82109375, 0.14652777777777778, 0.190625, 0.18194444444444444]","[0.15546875, 0.90625, 0.1390625, 0.10972222222222222]","[0.318359375, 0.9069444444444444, 0.11328125, 0.1111111111111111]","[0.5609375, 0.8833333333333333, 0.071875, 0.08888888888888889]",,"[0.881640625, 0.8520833333333333, 0.18203125, 0.18194444444444444]","[0.3171875, 0.26666666666666666, 0.6140625, 0.16111111111111112]","[0.3234375, 0.6604166666666667, 0.6375, 0.15416666666666667]",
prashant_icu_mon--16_2022_12_6_1_17_31.jpeg,"[0.85546875, 0.15416666666666667, 0.1765625, 0.17222222222222222]",,,,,"[0.871875, 0.8701388888888889, 0.1640625, 0.1597222222222222]","[0.325390625, 0.2708333333333333, 0.63203125, 0.11944444444444445]","[0.333984375, 0.6701388888888888, 0.63046875, 0.20416666666666666]","[0.340234375, 0.4847222222222222, 0.60078125, 0.08333333333333333]"
prashant_icu_mon--1_2022_11_28_21_15_1.jpeg,"[0.8109375, 0.15208333333333332, 0.165625, 0.1597222222222222]",,,,"[0.8328125, 0.45208333333333334, 0.165625, 0.15416666666666667]","[0.823828125, 0.8131944444444444, 0.16484375, 0.16527777777777777]","[0.330859375, 0.2847222222222222, 0.55234375, 0.13333333333333333]","[0.32890625, 0.6055555555555555, 0.51875, 0.17222222222222222]","[0.335546875, 0.43819444444444444, 0.56171875, 0.12638888888888888]"
prashant_icu_mon--16_2022_12_7_2_17_8.jpeg,"[0.84375, 0.16319444444444445, 0.15, 0.1625]",,,,"[0.87734375, 0.48125, 0.159375, 0.16527777777777777]","[0.8671875, 0.8590277777777777, 0.1546875, 0.15138888888888888]","[0.3328125, 0.28125, 0.6328125, 0.1736111111111111]","[0.353125, 0.6652777777777777, 0.5546875, 0.15555555555555556]","[0.36171875, 0.5, 0.5859375, 0.11944444444444445]"
prashant_icu_mon--1_2022_11_27_0_15_1.jpeg,"[0.803515625, 0.19930555555555557, 0.24140625, 0.15138888888888888]","[0.170703125, 0.8069444444444445, 0.12578125, 0.10555555555555556]","[0.315234375, 0.8208333333333333, 0.09453125, 0.09166666666666666]","[0.53671875, 0.8368055555555556, 0.065625, 0.06805555555555555]","[0.839453125, 0.49722222222222223, 0.16171875, 0.15555555555555556]","[0.825, 0.8395833333333333, 0.15625, 0.16527777777777777]","[0.35625, 0.29444444444444445, 0.5296875, 0.16111111111111112]","[0.251171875, 0.5791666666666667, 0.40703125, 0.12777777777777777]","[0.330859375, 0.4388888888888889, 0.34296875, 0.10555555555555556]"
prashant_icu_mon--1_2022_12_8_1_15_2.jpeg,"[0.8171875, 0.15694444444444444, 0.2484375, 0.16666666666666666]","[0.151171875, 0.9201388888888888, 0.13828125, 0.10138888888888889]","[0.30625, 0.9208333333333333, 0.0953125, 0.10555555555555556]","[0.54453125, 0.9104166666666667, 0.0703125, 0.0875]",,"[0.857421875, 0.8798611111111111, 0.14921875, 0.17916666666666667]","[0.315625, 0.27708333333333335, 0.6046875, 0.1375]","[0.31953125, 0.6756944444444445, 0.61875, 0.17083333333333334]",
siukaphahospital_icu_mon--5_2022_12_4_9_15_36.jpeg,"[0.830078125, 0.17708333333333334, 0.23359375, 0.15416666666666667]","[0.18125, 0.9319444444444445, 0.103125, 0.10555555555555556]","[0.319140625, 0.9222222222222223, 0.10390625, 0.10277777777777777]","[0.5578125, 0.8930555555555556, 0.0734375, 0.08611111111111111]",,"[0.85546875, 0.8486111111111111, 0.153125, 0.15833333333333333]","[0.34296875, 0.3194444444444444, 0.615625, 0.11944444444444445]","[0.339453125, 0.6784722222222223, 0.60546875, 0.21805555555555556]",
prashant_icu_mon--16_2022_11_29_11_17_30.jpeg,"[0.826953125, 0.16458333333333333, 0.16640625, 0.15694444444444444]",,,,"[0.85625, 0.49027777777777776, 0.15625, 0.16666666666666666]","[0.847265625, 0.8854166666666666, 0.16171875, 0.1763888888888889]","[0.3203125, 0.28680555555555554, 0.634375, 0.1125]","[0.322265625, 0.675, 0.62890625, 0.10833333333333334]","[0.323046875, 0.5076388888888889, 0.62109375, 0.14583333333333334]"
prashant_icu_mon--2_2022_11_26_8_15_20.jpeg,"[0.847265625, 0.17847222222222223, 0.16953125, 0.17083333333333334]","[0.13515625, 0.9208333333333333, 0.13125, 0.1111111111111111]","[0.294921875, 0.9326388888888889, 0.09296875, 0.10694444444444444]","[0.54375, 0.9368055555555556, 0.103125, 0.0875]",,"[0.85859375, 0.9145833333333333, 0.175, 0.15138888888888888]","[0.3359375, 0.2875, 0.640625, 0.10833333333333334]","[0.33828125, 0.675, 0.6140625, 0.225]",
prashant_icu_mon--1_2022_11_28_10_15_2.jpeg,"[0.7859375, 0.17847222222222223, 0.2140625, 0.1736111111111111]","[0.185546875, 0.8479166666666667, 0.08203125, 0.10416666666666667]","[0.304296875, 0.8583333333333333, 0.09140625, 0.1111111111111111]","[0.51796875, 0.8673611111111111, 0.0625, 0.07916666666666666]",,"[0.799609375, 0.8694444444444445, 0.13984375, 0.1638888888888889]","[0.335546875, 0.2652777777777778, 0.57578125, 0.11666666666666667]","[0.32578125, 0.6340277777777777, 0.559375, 0.12361111111111112]",
prashant_icu_mon--16_2022_12_4_15_16_34.jpeg,"[0.833984375, 0.15902777777777777, 0.15234375, 0.17916666666666667]",,,,"[0.8625, 0.4888888888888889, 0.1640625, 0.17777777777777778]","[0.844140625, 0.8826388888888889, 0.16640625, 0.1763888888888889]","[0.328125, 0.2847222222222222, 0.6546875, 0.12777777777777777]","[0.323046875, 0.6972222222222222, 0.64609375, 0.15555555555555556]","[0.325390625, 0.5152777777777777, 0.65078125, 0.1527777777777778]"
prashant_icu_mon--1_2022_12_6_1_15_2.jpeg,"[0.8359375, 0.16527777777777777, 0.1859375, 0.17777777777777778]","[0.159765625, 0.91875, 0.14765625, 0.10694444444444444]","[0.321875, 0.9194444444444444, 0.103125, 0.1]","[0.565625, 0.9041666666666667, 0.075, 0.08611111111111111]","[0.8796875, 0.4909722222222222, 0.1796875, 0.17083333333333334]","[0.880859375, 0.8729166666666667, 0.16953125, 0.18194444444444444]","[0.328125, 0.27847222222222223, 0.6546875, 0.1486111111111111]","[0.33515625, 0.68125, 0.6703125, 0.09305555555555556]","[0.33046875, 0.5118055555555555, 0.6609375, 0.12638888888888888]"
prashant_icu_mon--16_2022_12_6_0_17_17.jpeg,"[0.845703125, 0.15902777777777777, 0.24296875, 0.18194444444444444]",,,,,"[0.86484375, 0.8763888888888889, 0.153125, 0.1638888888888889]","[0.3375, 0.27708333333333335, 0.6734375, 0.10416666666666667]","[0.336328125, 0.6798611111111111, 0.67109375, 0.12361111111111112]",
siukaphahospital_icu_mon--5_2022_11_26_14_16_10.jpeg,"[0.8046875, 0.15833333333333333, 0.171875, 0.1638888888888889]","[0.11640625, 0.9472222222222222, 0.1484375, 0.09722222222222222]","[0.30546875, 0.9326388888888889, 0.15625, 0.11527777777777778]",,"[0.82421875, 0.46805555555555556, 0.175, 0.18333333333333332]","[0.81796875, 0.8555555555555555, 0.159375, 0.175]","[0.3125, 0.3576388888888889, 0.6234375, 0.1625]",,
prashant_icu_mon--1_2022_12_5_19_15_3.jpeg,"[0.83046875, 0.17083333333333334, 0.190625, 0.19444444444444445]","[0.1546875, 0.9125, 0.1484375, 0.11666666666666667]","[0.317578125, 0.9152777777777777, 0.10859375, 0.11388888888888889]","[0.562890625, 0.8958333333333334, 0.10546875, 0.08055555555555556]","[0.858203125, 0.48333333333333334, 0.26015625, 0.20277777777777778]","[0.87578125, 0.8722222222222222, 0.1859375, 0.19722222222222222]","[0.30859375, 0.2763888888888889, 0.5984375, 0.14444444444444443]","[0.339453125, 0.6791666666666667, 0.62109375, 0.12777777777777777]","[0.323046875, 0.4951388888888889, 0.63515625, 0.17083333333333334]"
prashant_icu_mon--16_2022_11_27_3_16_57.jpeg,"[0.7234375, 0.15555555555555556, 0.015625, 0.002777777777777778]",,,,,"[0.8515625, 0.8868055555555555, 0.146875, 0.1763888888888889]","[0.327734375, 0.2638888888888889, 0.61328125, 0.13333333333333333]","[0.325, 0.6756944444444445, 0.5890625, 0.14027777777777778]","[0.319921875, 0.4888888888888889, 0.58828125, 0.06666666666666667]"
prashant_icu_mon--16_2022_12_4_17_16_20.jpeg,"[0.850390625, 0.15347222222222223, 0.16640625, 0.17083333333333334]",,,,,"[0.85703125, 0.8659722222222223, 0.1640625, 0.1736111111111111]","[0.3265625, 0.2833333333333333, 0.6046875, 0.1361111111111111]","[0.330859375, 0.6986111111111111, 0.60546875, 0.1388888888888889]","[0.345703125, 0.49375, 0.56171875, 0.07916666666666666]"
prashant_icu_mon--16_2022_11_29_12_17_35.jpeg,"[0.828125, 0.16041666666666668, 0.240625, 0.1763888888888889]",,,,"[0.870703125, 0.4888888888888889, 0.16171875, 0.15555555555555556]","[0.85703125, 0.88125, 0.153125, 0.1597222222222222]","[0.31640625, 0.28125, 0.6015625, 0.12361111111111112]","[0.345703125, 0.6736111111111112, 0.58515625, 0.14166666666666666]","[0.3203125, 0.49722222222222223, 0.578125, 0.16666666666666666]"
prashant_icu_mon--1_2022_11_27_8_15_2.jpeg,"[0.82421875, 0.21388888888888888, 0.1609375, 0.16666666666666666]","[0.187109375, 0.8208333333333333, 0.08671875, 0.1]","[0.314453125, 0.8347222222222223, 0.08984375, 0.09722222222222222]","[0.53984375, 0.8451388888888889, 0.0671875, 0.0763888888888889]","[0.848046875, 0.5020833333333333, 0.15703125, 0.15694444444444444]","[0.837890625, 0.8604166666666667, 0.15859375, 0.1625]","[0.326953125, 0.28402777777777777, 0.57109375, 0.12916666666666668]","[0.334375, 0.6083333333333333, 0.5703125, 0.12222222222222222]","[0.328515625, 0.46041666666666664, 0.55078125, 0.09583333333333334]"
prashant_icu_mon--1_2022_12_6_3_15_2.jpeg,"[0.8421875, 0.17291666666666666, 0.171875, 0.16527777777777777]","[0.15703125, 0.90625, 0.140625, 0.11527777777777778]","[0.313671875, 0.9048611111111111, 0.09609375, 0.09861111111111111]","[0.561328125, 0.8972222222222223, 0.10234375, 0.07222222222222222]",,"[0.8859375, 0.8673611111111111, 0.171875, 0.1597222222222222]","[0.325390625, 0.27361111111111114, 0.62421875, 0.14166666666666666]","[0.331640625, 0.6694444444444444, 0.65234375, 0.13055555555555556]",
prashant_icu_mon--16_2022_12_1_21_16_20.jpeg,"[0.844921875, 0.15763888888888888, 0.15703125, 0.16527777777777777]",,,,"[0.878125, 0.47291666666666665, 0.1625, 0.1597222222222222]","[0.86875, 0.8583333333333333, 0.159375, 0.16666666666666666]","[0.328515625, 0.2722222222222222, 0.63828125, 0.10555555555555556]","[0.340625, 0.6555555555555556, 0.65625, 0.15]","[0.320703125, 0.4979166666666667, 0.63515625, 0.14305555555555555]"
prashant_icu_mon--1_2022_12_8_5_15_2.jpeg,"[0.8453125, 0.17152777777777778, 0.175, 0.17083333333333334]","[0.153125, 0.9208333333333333, 0.128125, 0.10277777777777777]","[0.314453125, 0.9180555555555555, 0.09765625, 0.09722222222222222]","[0.55546875, 0.9104166666666667, 0.065625, 0.0763888888888889]",,"[0.862890625, 0.8819444444444444, 0.14609375, 0.175]","[0.31171875, 0.28055555555555556, 0.6078125, 0.1111111111111111]","[0.320703125, 0.68125, 0.61484375, 0.14305555555555555]",
prashant_icu_mon--1_2022_11_28_18_15_2.jpeg,"[0.815234375, 0.1625, 0.15234375, 0.14722222222222223]","[0.15078125, 0.8305555555555556, 0.1375, 0.1]","[0.321484375, 0.8340277777777778, 0.12890625, 0.10972222222222222]","[0.5265625, 0.83125, 0.1, 0.07361111111111111]","[0.837109375, 0.4618055555555556, 0.16484375, 0.16805555555555557]","[0.8234375, 0.8201388888888889, 0.1609375, 0.1625]","[0.327734375, 0.2777777777777778, 0.59296875, 0.125]","[0.31953125, 0.6222222222222222, 0.56875, 0.14166666666666666]","[0.28984375, 0.45902777777777776, 0.48125, 0.14583333333333334]"
prashant_icu_mon--16_2022_12_5_23_17_32.jpeg,"[0.834375, 0.15625, 0.2390625, 0.1625]",,,,"[0.87890625, 0.48125, 0.1609375, 0.1597222222222222]","[0.86796875, 0.8618055555555556, 0.1609375, 0.1597222222222222]","[0.33203125, 0.27847222222222223, 0.6328125, 0.12638888888888888]","[0.330078125, 0.6770833333333334, 0.64609375, 0.17083333333333334]","[0.33671875, 0.5131944444444444, 0.640625, 0.12361111111111112]"
prashant_icu_mon--16_2022_11_28_17_16_38.jpeg,"[0.826171875, 0.17222222222222222, 0.24453125, 0.1638888888888889]",,,,"[0.8625, 0.48819444444444443, 0.1609375, 0.1625]","[0.847265625, 0.8847222222222222, 0.16015625, 0.1638888888888889]","[0.325390625, 0.28055555555555556, 0.63671875, 0.12222222222222222]","[0.321484375, 0.6722222222222223, 0.62265625, 0.2]","[0.1953125, 0.5576388888888889, 0.10625, 0.001388888888888889]"
prashant_icu_mon--16_2022_11_29_1_17_8.jpeg,"[0.81875, 0.1638888888888889, 0.24375, 0.15555555555555556]","[0.16015625, 0.9152777777777777, 0.096875, 0.1]","[0.2953125, 0.9131944444444444, 0.09375, 0.12361111111111112]","[0.536328125, 0.9027777777777778, 0.06953125, 0.08333333333333333]","[0.8609375, 0.4798611111111111, 0.16875, 0.1597222222222222]","[0.847265625, 0.8652777777777778, 0.15546875, 0.15555555555555556]","[0.3234375, 0.2826388888888889, 0.634375, 0.12361111111111112]","[0.325390625, 0.6680555555555555, 0.63984375, 0.09722222222222222]","[0.340625, 0.49722222222222223, 0.6109375, 0.1111111111111111]"
prashant_icu_mon--1_2022_12_7_0_15_2.jpeg,"[0.83828125, 0.16180555555555556, 0.1765625, 0.16527777777777777]","[0.16640625, 0.9069444444444444, 0.146875, 0.1111111111111111]","[0.323046875, 0.9041666666666667, 0.10234375, 0.09722222222222222]","[0.565625, 0.8875, 0.0734375, 0.07777777777777778]",,"[0.884765625, 0.8645833333333334, 0.17578125, 0.1875]","[0.328515625, 0.27291666666666664, 0.65234375, 0.1375]","[0.333984375, 0.6541666666666667, 0.66796875, 0.1]",
prashant_icu_mon--16_2022_11_27_11_17_5.jpeg,"[0.83359375, 0.16319444444444445, 0.246875, 0.1875]","[0.1609375, 0.9291666666666667, 0.1078125, 0.11388888888888889]","[0.300390625, 0.9284722222222223, 0.10234375, 0.11805555555555555]","[0.542578125, 0.9208333333333333, 0.06953125, 0.09722222222222222]",,"[0.8453125, 0.8993055555555556, 0.175, 0.1736111111111111]","[0.33359375, 0.2701388888888889, 0.65625, 0.10972222222222222]","[0.32734375, 0.6638888888888889, 0.6515625, 0.21944444444444444]",
prashant_icu_mon--1_2022_12_6_5_15_2.jpeg,"[0.851171875, 0.1625, 0.18046875, 0.18333333333333332]","[0.155078125, 0.9180555555555555, 0.14609375, 0.11666666666666667]","[0.322265625, 0.9138888888888889, 0.10078125, 0.10555555555555556]","[0.566796875, 0.9, 0.07421875, 0.08888888888888889]","[0.88671875, 0.4895833333333333, 0.1765625, 0.16805555555555557]","[0.88125, 0.8722222222222222, 0.16875, 0.16666666666666666]","[0.3296875, 0.28402777777777777, 0.6578125, 0.16527777777777777]","[0.33671875, 0.6736111111111112, 0.671875, 0.11388888888888889]","[0.334765625, 0.5097222222222222, 0.66796875, 0.12777777777777777]"
prashant_icu_mon--1_2022_12_7_11_15_2.jpeg,"[0.836328125, 0.17083333333333334, 0.18359375, 0.17222222222222222]",,,,"[0.890625, 0.49930555555555556, 0.1859375, 0.18472222222222223]","[0.89921875, 0.9, 0.1734375, 0.18055555555555555]","[0.324609375, 0.2986111111111111, 0.61328125, 0.15833333333333333]","[0.341015625, 0.6979166666666666, 0.63984375, 0.14027777777777778]","[0.326171875, 0.5291666666666667, 0.61171875, 0.13055555555555556]"
prashant_icu_mon--1_2022_12_6_7_15_3.jpeg,"[0.841796875, 0.16458333333333333, 0.18203125, 0.16527777777777777]","[0.162890625, 0.9305555555555556, 0.15234375, 0.09444444444444444]","[0.321484375, 0.9243055555555556, 0.10390625, 0.09027777777777778]","[0.563671875, 0.90625, 0.10078125, 0.0763888888888889]","[0.876171875, 0.48055555555555557, 0.18515625, 0.18888888888888888]","[0.878125, 0.8694444444444445, 0.16875, 0.16666666666666666]","[0.3234375, 0.27361111111111114, 0.6234375, 0.14166666666666666]","[0.3234375, 0.6770833333333334, 0.578125, 0.11527777777777778]","[0.33046875, 0.5055555555555555, 0.6046875, 0.10833333333333334]"
prashant_icu_mon--1_2022_12_7_21_15_2.jpeg,"[0.818359375, 0.1625, 0.25703125, 0.17222222222222222]","[0.155078125, 0.9131944444444444, 0.13515625, 0.10416666666666667]","[0.305859375, 0.9131944444444444, 0.09453125, 0.10138888888888889]","[0.5484375, 0.9020833333333333, 0.06875, 0.06805555555555555]",,"[0.855078125, 0.8784722222222222, 0.16171875, 0.15694444444444444]","[0.321484375, 0.2826388888888889, 0.63203125, 0.14027777777777778]","[0.305859375, 0.68125, 0.58359375, 0.15416666666666667]","[0.33125, 0.49236111111111114, 0.584375, 0.06805555555555555]"
siukaphahospital_icu_mon--5_2022_12_4_15_15_39.jpeg,"[0.794140625, 0.16319444444444445, 0.23203125, 0.15694444444444444]","[0.1828125, 0.9166666666666666, 0.1, 0.10833333333333334]","[0.314453125, 0.9020833333333333, 0.09140625, 0.10416666666666667]","[0.55234375, 0.8715277777777778, 0.0671875, 0.06805555555555555]","[0.84375, 0.46111111111111114, 0.165625, 0.15833333333333333]","[0.8453125, 0.8229166666666666, 0.153125, 0.14305555555555555]","[0.334375, 0.30277777777777776, 0.5390625, 0.15]","[0.326171875, 0.6576388888888889, 0.52421875, 0.09305555555555556]","[0.321875, 0.5083333333333333, 0.5734375, 0.15555555555555556]"
prashant_icu_mon--2_2022_11_26_10_15_24.jpeg,"[0.845703125, 0.17916666666666667, 0.17109375, 0.18333333333333332]","[0.12421875, 0.9284722222222223, 0.134375, 0.10416666666666667]","[0.288671875, 0.9388888888888889, 0.09921875, 0.1111111111111111]",,,"[0.8515625, 0.9159722222222222, 0.1703125, 0.16527777777777777]","[0.319140625, 0.28541666666666665, 0.60546875, 0.14305555555555555]","[0.329296875, 0.6881944444444444, 0.60390625, 0.2125]","[0.355859375, 0.5027777777777778, 0.56015625, 0.07222222222222222]"
prashant_icu_mon--1_2022_12_7_20_15_3.jpeg,"[0.82421875, 0.16041666666666668, 0.2421875, 0.16527777777777777]","[0.16953125, 0.9340277777777778, 0.1390625, 0.10416666666666667]","[0.325390625, 0.9347222222222222, 0.08984375, 0.10277777777777777]","[0.566015625, 0.9194444444444444, 0.06796875, 0.08333333333333333]",,"[0.87265625, 0.8868055555555555, 0.159375, 0.1736111111111111]","[0.326953125, 0.27847222222222223, 0.61171875, 0.14305555555555555]","[0.337890625, 0.6798611111111111, 0.61328125, 0.2013888888888889]",
prashant_icu_mon--1_2022_12_6_2_15_2.jpeg,"[0.8328125, 0.1701388888888889, 0.178125, 0.16527777777777777]","[0.15, 0.9083333333333333, 0.1390625, 0.08888888888888889]","[0.309375, 0.9097222222222222, 0.09375, 0.08888888888888889]","[0.553125, 0.8951388888888889, 0.1046875, 0.08194444444444444]","[0.8484375, 0.4861111111111111, 0.246875, 0.15555555555555556]","[0.8734375, 0.8645833333333334, 0.1703125, 0.15138888888888888]","[0.31875, 0.28125, 0.61875, 0.1375]",,"[0.317578125, 0.5069444444444444, 0.62109375, 0.1527777777777778]"
siukaphahospital_icu_mon--5_2022_12_3_16_15_52.jpeg,"[0.680078125, 0.2, 0.00703125, 0.002777777777777778]","[0.13125, 0.93125, 0.14375, 0.10138888888888889]","[0.290625, 0.9215277777777777, 0.0984375, 0.09861111111111111]","[0.52890625, 0.8888888888888888, 0.06875, 0.07222222222222222]","[0.8359375, 0.4826388888888889, 0.1734375, 0.15416666666666667]","[0.83203125, 0.84375, 0.1578125, 0.1625]","[0.3109375, 0.33402777777777776, 0.6015625, 0.10972222222222222]","[0.3125, 0.6868055555555556, 0.6234375, 0.1625]","[0.326171875, 0.5277777777777778, 0.60078125, 0.14722222222222223]"
prashant_icu_mon--1_2022_11_27_1_15_1.jpeg,"[0.80390625, 0.21458333333333332, 0.2140625, 0.16527777777777777]","[0.174609375, 0.8444444444444444, 0.12890625, 0.1]","[0.319921875, 0.8541666666666666, 0.08828125, 0.1]","[0.54453125, 0.8680555555555556, 0.065625, 0.09166666666666666]","[0.844921875, 0.5055555555555555, 0.16640625, 0.1638888888888889]","[0.83125, 0.8645833333333334, 0.1625, 0.1597222222222222]","[0.345703125, 0.2916666666666667, 0.59609375, 0.1388888888888889]","[0.341796875, 0.6381944444444444, 0.58515625, 0.10138888888888889]","[0.33984375, 0.47152777777777777, 0.584375, 0.10416666666666667]"
