image_name,HR,SBP,DBP,MAP,SPO2,RR,HR_W,RR_W,SPO2_W
aveksha_micu_mon-121_2021_11_24_13_0_2.jpeg,"[0.099609375, 0.11597222222222223, 0.13203125, 0.23194444444444445]","[0.668359375, 0.6465277777777778, 0.14140625, 0.16527777777777777]","[0.85546875, 0.6631944444444444, 0.1515625, 0.16527777777777777]","[0.79296875, 0.8263888888888888, 0.1078125, 0.09166666666666666]","[0.150390625, 0.6020833333333333, 0.16484375, 0.2263888888888889]","[0.68125, 0.2013888888888889, 0.1328125, 0.21666666666666667]","[0.268359375, 0.3972222222222222, 0.53671875, 0.18055555555555555]","[0.769140625, 0.4444444444444444, 0.46015625, 0.1527777777777778]","[0.270703125, 0.8333333333333334, 0.54140625, 0.15833333333333333]"
aveksha_micu_mon-121_2021_11_24_22_30_2.jpeg,"[0.098046875, 0.11388888888888889, 0.14765625, 0.225]","[0.647265625, 0.6458333333333334, 0.14453125, 0.16944444444444445]","[0.843359375, 0.66875, 0.16796875, 0.1736111111111111]","[0.769921875, 0.8284722222222223, 0.11328125, 0.09305555555555556]","[0.130859375, 0.5840277777777778, 0.15234375, 0.21805555555555556]","[0.671484375, 0.2013888888888889, 0.14453125, 0.21944444444444444]","[0.260546875, 0.3888888888888889, 0.52109375, 0.18055555555555555]","[0.759375, 0.4479166666666667, 0.4796875, 0.17916666666666667]","[0.255859375, 0.8145833333333333, 0.51171875, 0.2013888888888889]"
aveksha_micu_mon-127_2021_11_23_11_30_26.jpeg,"[0.06796875, 0.18333333333333332, 0.1359375, 0.23333333333333334]","[0.62421875, 0.6472222222222223, 0.159375, 0.16944444444444445]","[0.83046875, 0.6430555555555556, 0.184375, 0.17777777777777778]","[0.75078125, 0.81875, 0.128125, 0.09305555555555556]","[0.11171875, 0.6465277777777778, 0.1453125, 0.20694444444444443]",,"[0.24453125, 0.43333333333333335, 0.4890625, 0.13055555555555556]","[0.744921875, 0.4236111111111111, 0.50859375, 0.11666666666666667]","[0.242578125, 0.84375, 0.48515625, 0.14305555555555555]"
aveksha_micu_mon-127_2021_11_23_12_0_27.jpeg,"[0.08203125, 0.17777777777777778, 0.15, 0.225]","[0.632421875, 0.6486111111111111, 0.14921875, 0.1638888888888889]","[0.830078125, 0.6472222222222223, 0.17109375, 0.16944444444444445]","[0.75546875, 0.8166666666666667, 0.1171875, 0.08611111111111111]","[0.119140625, 0.6423611111111112, 0.14921875, 0.20972222222222223]","[0.665234375, 0.18263888888888888, 0.11484375, 0.22361111111111112]","[0.250390625, 0.4326388888888889, 0.50078125, 0.11527777777777778]","[0.75078125, 0.43194444444444446, 0.496875, 0.12222222222222222]","[0.2484375, 0.8534722222222222, 0.496875, 0.12638888888888888]"
aveksha_micu_mon-127_2021_11_25_0_30_27.jpeg,"[0.100390625, 0.21388888888888888, 0.12578125, 0.19166666666666668]","[0.610546875, 0.6173611111111111, 0.15703125, 0.16527777777777777]","[0.828515625, 0.6145833333333334, 0.18828125, 0.17083333333333334]","[0.759765625, 0.7958333333333333, 0.14453125, 0.09722222222222222]","[0.15078125, 0.6201388888888889, 0.178125, 0.19583333333333333]","[0.62734375, 0.18055555555555555, 0.1453125, 0.20555555555555555]","[0.237109375, 0.4284722222222222, 0.47421875, 0.12916666666666668]","[0.737109375, 0.4048611111111111, 0.52421875, 0.1125]","[0.2375, 0.8270833333333333, 0.475, 0.14305555555555555]"
aveksha_micu_mon-127_2021_11_24_22_30_27.jpeg,"[0.0609375, 0.21458333333333332, 0.121875, 0.19305555555555556]","[0.596484375, 0.6263888888888889, 0.16015625, 0.16666666666666666]","[0.812890625, 0.6256944444444444, 0.17265625, 0.1736111111111111]","[0.74765625, 0.8048611111111111, 0.1296875, 0.09583333333333334]","[0.095703125, 0.6270833333333333, 0.13828125, 0.19583333333333333]","[0.601171875, 0.18263888888888888, 0.14921875, 0.2152777777777778]","[0.22890625, 0.43819444444444444, 0.4578125, 0.12638888888888888]","[0.72578125, 0.41597222222222224, 0.546875, 0.11527777777777778]","[0.23359375, 0.8347222222222223, 0.4671875, 0.14444444444444443]"
aveksha_micu_mon-121_2021_11_24_11_30_2.jpeg,"[0.1125, 0.10486111111111111, 0.1453125, 0.20694444444444443]","[0.660546875, 0.6409722222222223, 0.14140625, 0.16805555555555557]","[0.849609375, 0.6659722222222222, 0.15859375, 0.16805555555555557]","[0.78046875, 0.8263888888888888, 0.1078125, 0.09166666666666666]","[0.140234375, 0.575, 0.16015625, 0.22777777777777777]","[0.68203125, 0.20277777777777778, 0.1015625, 0.20833333333333334]","[0.266796875, 0.37430555555555556, 0.53359375, 0.1763888888888889]","[0.76640625, 0.44722222222222224, 0.465625, 0.16666666666666666]","[0.264453125, 0.8034722222222223, 0.52890625, 0.19027777777777777]"
aveksha_micu_mon-121_2021_11_24_23_0_3.jpeg,"[0.100390625, 0.12013888888888889, 0.14296875, 0.2263888888888889]","[0.637109375, 0.6493055555555556, 0.13046875, 0.1763888888888889]","[0.84140625, 0.6722222222222223, 0.16875, 0.17222222222222222]","[0.763671875, 0.8354166666666667, 0.10390625, 0.09305555555555556]","[0.1328125, 0.5916666666666667, 0.15625, 0.2222222222222222]","[0.663671875, 0.19444444444444445, 0.10859375, 0.21944444444444444]","[0.25625, 0.3902777777777778, 0.5125, 0.17222222222222222]","[0.756640625, 0.4527777777777778, 0.48515625, 0.16944444444444445]","[0.253515625, 0.81875, 0.50703125, 0.19583333333333333]"
aveksha_micu_mon-127_2021_11_25_1_0_28.jpeg,"[0.097265625, 0.21388888888888888, 0.12265625, 0.19166666666666668]","[0.6046875, 0.6201388888888889, 0.15625, 0.16527777777777777]","[0.82578125, 0.6173611111111111, 0.1921875, 0.1736111111111111]","[0.7453125, 0.7972222222222223, 0.13125, 0.1]","[0.14765625, 0.6173611111111111, 0.1796875, 0.1986111111111111]","[0.624609375, 0.1798611111111111, 0.14765625, 0.20694444444444443]","[0.236328125, 0.4270833333333333, 0.46640625, 0.1125]","[0.73515625, 0.4083333333333333, 0.528125, 0.10277777777777777]","[0.2359375, 0.8243055555555555, 0.471875, 0.14305555555555555]"
aveksha_micu_mon-121_2021_11_25_0_30_1.jpeg,"[0.135546875, 0.15555555555555556, 0.15078125, 0.20277777777777778]","[0.657421875, 0.6305555555555555, 0.14296875, 0.16666666666666666]","[0.8421875, 0.6381944444444444, 0.1546875, 0.1625]","[0.7703125, 0.8034722222222223, 0.103125, 0.09583333333333334]","[0.140234375, 0.6097222222222223, 0.16484375, 0.21944444444444444]","[0.69140625, 0.2, 0.1453125, 0.20277777777777778]","[0.267578125, 0.4125, 0.53515625, 0.15833333333333333]","[0.7671875, 0.42777777777777776, 0.4640625, 0.11944444444444445]","[0.26015625, 0.8298611111111112, 0.5203125, 0.15416666666666667]"
aveksha_micu_mon-127_2021_11_24_23_30_27.jpeg,"[0.09140625, 0.2152777777777778, 0.125, 0.18888888888888888]","[0.603125, 0.6166666666666667, 0.1578125, 0.16666666666666666]","[0.82578125, 0.6159722222222223, 0.19375, 0.17916666666666667]","[0.75859375, 0.7944444444444444, 0.1578125, 0.1]","[0.1078125, 0.6173611111111111, 0.1359375, 0.1986111111111111]","[0.622265625, 0.17708333333333334, 0.14921875, 0.20416666666666666]","[0.234375, 0.4173611111111111, 0.46875, 0.11805555555555555]","[0.733984375, 0.4076388888888889, 0.53046875, 0.10416666666666667]","[0.2328125, 0.8166666666666667, 0.465625, 0.14722222222222223]"
aveksha_micu_mon-121_2021_11_25_7_0_2.jpeg,"[0.109375, 0.1076388888888889, 0.146875, 0.2152777777777778]","[0.65546875, 0.6444444444444445, 0.128125, 0.16666666666666666]","[0.85546875, 0.6708333333333333, 0.1578125, 0.16944444444444445]","[0.787109375, 0.8326388888888889, 0.11015625, 0.09583333333333334]","[0.141796875, 0.5784722222222223, 0.15546875, 0.22361111111111112]","[0.684765625, 0.20208333333333334, 0.10390625, 0.2125]","[0.266796875, 0.3784722222222222, 0.53359375, 0.1763888888888889]","[0.768359375, 0.45069444444444445, 0.46171875, 0.1625]","[0.265625, 0.8180555555555555, 0.53125, 0.18333333333333332]"
aveksha_micu_mon-127_2021_11_26_7_0_29.jpeg,"[0.060546875, 0.21736111111111112, 0.12109375, 0.1986111111111111]","[0.5796875, 0.6111111111111112, 0.1640625, 0.17222222222222222]","[0.81015625, 0.6027777777777777, 0.203125, 0.18333333333333332]","[0.728125, 0.7923611111111111, 0.140625, 0.09861111111111111]","[0.123828125, 0.6256944444444444, 0.17421875, 0.1986111111111111]","[0.590234375, 0.15069444444444444, 0.11953125, 0.22361111111111112]","[0.218359375, 0.42569444444444443, 0.43671875, 0.12916666666666668]","[0.71875, 0.38958333333333334, 0.5609375, 0.09583333333333334]","[0.22421875, 0.8305555555555556, 0.4484375, 0.125]"
aveksha_micu_mon-121_2021_11_25_10_30_2.jpeg,"[0.119921875, 0.10833333333333334, 0.14453125, 0.21666666666666667]","[0.659375, 0.6409722222222223, 0.1421875, 0.1736111111111111]","[0.847265625, 0.6645833333333333, 0.16015625, 0.16805555555555557]","[0.783203125, 0.8277777777777777, 0.12109375, 0.09722222222222222]","[0.143359375, 0.5777777777777777, 0.15703125, 0.22777777777777777]","[0.68203125, 0.20347222222222222, 0.1015625, 0.20694444444444443]","[0.267578125, 0.38333333333333336, 0.53515625, 0.20277777777777778]","[0.765234375, 0.45555555555555555, 0.46796875, 0.2]","[0.259765625, 0.8180555555555555, 0.51953125, 0.18333333333333332]"
aveksha_micu_mon-121_2021_11_23_16_0_2.jpeg,"[0.09765625, 0.12013888888888889, 0.146875, 0.22361111111111112]","[0.6484375, 0.6472222222222223, 0.14375, 0.16944444444444445]","[0.8421875, 0.6736111111111112, 0.1640625, 0.16944444444444445]","[0.770703125, 0.83125, 0.11015625, 0.09305555555555556]","[0.13125, 0.5861111111111111, 0.153125, 0.2222222222222222]","[0.673046875, 0.21180555555555555, 0.14140625, 0.21805555555555556]","[0.259375, 0.3951388888888889, 0.51875, 0.1597222222222222]","[0.759375, 0.4486111111111111, 0.4796875, 0.15555555555555556]","[0.25703125, 0.8152777777777778, 0.5140625, 0.18611111111111112]"
aveksha_micu_mon-121_2021_11_23_23_30_2.jpeg,"[0.08203125, 0.15416666666666667, 0.153125, 0.2111111111111111]","[0.632421875, 0.6451388888888889, 0.13515625, 0.16805555555555557]","[0.841015625, 0.6583333333333333, 0.16640625, 0.16666666666666666]","[0.771484375, 0.825, 0.11796875, 0.09166666666666666]","[0.121484375, 0.6138888888888889, 0.15859375, 0.21666666666666667]","[0.654296875, 0.2076388888888889, 0.14296875, 0.20694444444444443]","[0.24921875, 0.41597222222222224, 0.4984375, 0.15416666666666667]","[0.75078125, 0.4513888888888889, 0.496875, 0.1527777777777778]","[0.253125, 0.8333333333333334, 0.50625, 0.16944444444444445]"
aveksha_micu_mon-121_2021_11_24_2_30_2.jpeg,"[0.08203125, 0.16319444444444445, 0.1375, 0.2013888888888889]","[0.615625, 0.6513888888888889, 0.1515625, 0.16944444444444445]","[0.84921875, 0.6729166666666667, 0.2234375, 0.18472222222222223]","[0.755859375, 0.8423611111111111, 0.13515625, 0.09861111111111111]","[0.116796875, 0.6048611111111111, 0.14140625, 0.20416666666666666]","[0.630859375, 0.20555555555555555, 0.11171875, 0.20833333333333334]","[0.24140625, 0.41875, 0.4828125, 0.14305555555555555]","[0.741015625, 0.45694444444444443, 0.51640625, 0.16944444444444445]","[0.24140625, 0.8284722222222223, 0.4828125, 0.19305555555555556]"
aveksha_micu_mon-121_2021_11_26_13_30_2.jpeg,"[0.1078125, 0.125, 0.1453125, 0.2222222222222222]","[0.648046875, 0.6423611111111112, 0.14921875, 0.17083333333333334]","[0.84375, 0.6652777777777777, 0.1640625, 0.16944444444444445]","[0.782421875, 0.8291666666666667, 0.13359375, 0.09444444444444444]","[0.17265625, 0.5888888888888889, 0.1984375, 0.2222222222222222]","[0.67265625, 0.20347222222222222, 0.1421875, 0.21805555555555556]","[0.259765625, 0.38472222222222224, 0.51953125, 0.16111111111111112]","[0.759375, 0.45069444444444445, 0.4796875, 0.16527777777777777]","[0.255859375, 0.8145833333333333, 0.51171875, 0.1763888888888889]"
aveksha_micu_mon-121_2021_11_24_13_30_2.jpeg,"[0.097265625, 0.11597222222222223, 0.13046875, 0.22916666666666666]","[0.654296875, 0.6604166666666667, 0.13828125, 0.17083333333333334]","[0.84765625, 0.6847222222222222, 0.1640625, 0.16944444444444445]","[0.7765625, 0.8458333333333333, 0.1109375, 0.09722222222222222]","[0.145703125, 0.5944444444444444, 0.15859375, 0.22777777777777777]","[0.679296875, 0.20833333333333334, 0.14453125, 0.2222222222222222]","[0.263671875, 0.39861111111111114, 0.52734375, 0.16944444444444445]","[0.764453125, 0.46041666666666664, 0.46953125, 0.16805555555555557]","[0.2625, 0.8291666666666667, 0.5171875, 0.17222222222222222]"
aveksha_micu_mon-127_2021_11_24_19_0_28.jpeg,"[0.072265625, 0.21736111111111112, 0.12890625, 0.20416666666666666]","[0.588671875, 0.63125, 0.15234375, 0.16527777777777777]","[0.80703125, 0.6256944444444444, 0.190625, 0.1736111111111111]","[0.73984375, 0.8076388888888889, 0.153125, 0.09583333333333334]","[0.10390625, 0.6354166666666666, 0.1328125, 0.19305555555555556]","[0.60703125, 0.17916666666666667, 0.146875, 0.21944444444444444]","[0.226953125, 0.43680555555555556, 0.45390625, 0.13194444444444445]","[0.728515625, 0.41597222222222224, 0.54140625, 0.10972222222222222]","[0.22890625, 0.8347222222222223, 0.4578125, 0.14444444444444443]"
aveksha_micu_mon-125_2021_11_20_10_30_16.jpeg,"[0.09765625, 0.17708333333333334, 0.1265625, 0.2263888888888889]","[0.61328125, 0.6597222222222222, 0.1125, 0.18055555555555555]","[0.841796875, 0.6590277777777778, 0.17421875, 0.1763888888888889]","[0.767578125, 0.8451388888888889, 0.11953125, 0.09861111111111111]","[0.12890625, 0.6618055555555555, 0.1546875, 0.22916666666666666]","[0.667578125, 0.18819444444444444, 0.14453125, 0.21805555555555556]","[0.25546875, 0.42083333333333334, 0.5109375, 0.14444444444444443]","[0.755078125, 0.4340277777777778, 0.48828125, 0.11805555555555555]","[0.2515625, 0.8916666666666667, 0.503125, 0.15833333333333333]"
aveksha_micu_mon-121_2021_11_25_12_30_2.jpeg,"[0.07734375, 0.13055555555555556, 0.13125, 0.22777777777777777]","[0.634375, 0.6513888888888889, 0.1421875, 0.16944444444444445]","[0.83203125, 0.66875, 0.165625, 0.1736111111111111]","[0.770703125, 0.8340277777777778, 0.13359375, 0.09861111111111111]","[0.133203125, 0.5965277777777778, 0.15234375, 0.21805555555555556]","[0.654296875, 0.2013888888888889, 0.14296875, 0.2222222222222222]","[0.253515625, 0.4152777777777778, 0.50703125, 0.16666666666666666]","[0.751953125, 0.4479166666666667, 0.49453125, 0.1597222222222222]","[0.251171875, 0.8256944444444444, 0.49609375, 0.1875]"
aveksha_micu_mon-121_2021_11_25_4_0_3.jpeg,"[0.139453125, 0.17083333333333334, 0.14765625, 0.2111111111111111]","[0.654296875, 0.625, 0.14765625, 0.16666666666666666]","[0.848046875, 0.625, 0.16953125, 0.16666666666666666]","[0.7734375, 0.7993055555555556, 0.1171875, 0.09583333333333334]","[0.145703125, 0.61875, 0.15859375, 0.2125]","[0.68515625, 0.19027777777777777, 0.10625, 0.20833333333333334]","[0.265625, 0.41875, 0.53125, 0.14305555555555555]","[0.76640625, 0.4152777777777778, 0.465625, 0.12222222222222222]","[0.25625, 0.8333333333333334, 0.5125, 0.14444444444444443]"
aveksha_micu_mon-121_2021_11_24_20_0_3.jpeg,"[0.108984375, 0.11666666666666667, 0.14609375, 0.2222222222222222]","[0.65, 0.6423611111111112, 0.1453125, 0.17916666666666667]","[0.8515625, 0.6680555555555555, 0.1640625, 0.17222222222222222]","[0.784765625, 0.83125, 0.12734375, 0.09583333333333334]","[0.1328125, 0.58125, 0.1546875, 0.22361111111111112]","[0.672265625, 0.2, 0.10859375, 0.21388888888888888]","[0.261328125, 0.38819444444444445, 0.52265625, 0.18194444444444444]","[0.764453125, 0.4479166666666667, 0.46953125, 0.1597222222222222]","[0.256640625, 0.8180555555555555, 0.51328125, 0.19722222222222222]"
aveksha_micu_mon-125_2021_11_20_9_30_16.jpeg,"[0.10625, 0.18194444444444444, 0.14375, 0.225]","[0.609765625, 0.6618055555555555, 0.11640625, 0.1736111111111111]","[0.83359375, 0.6618055555555555, 0.171875, 0.1763888888888889]","[0.76171875, 0.8465277777777778, 0.1171875, 0.09861111111111111]","[0.1609375, 0.6631944444444444, 0.1984375, 0.2263888888888889]","[0.65859375, 0.19375, 0.1046875, 0.21805555555555556]","[0.253125, 0.4305555555555556, 0.50625, 0.12222222222222222]","[0.752734375, 0.45, 0.49296875, 0.16944444444444445]","[0.24765625, 0.8895833333333333, 0.4953125, 0.1375]"
aveksha_micu_mon-121_2021_11_24_23_30_2.jpeg,"[0.129296875, 0.15833333333333333, 0.13671875, 0.2]","[0.6359375, 0.6381944444444444, 0.1484375, 0.1736111111111111]","[0.833203125, 0.6527777777777778, 0.16953125, 0.17777777777777778]","[0.759375, 0.825, 0.121875, 0.1]","[0.1328125, 0.6027777777777777, 0.1484375, 0.21666666666666667]","[0.661328125, 0.19583333333333333, 0.11171875, 0.20555555555555555]","[0.25390625, 0.4, 0.5078125, 0.15555555555555556]","[0.755859375, 0.4444444444444444, 0.48671875, 0.14722222222222223]","[0.24765625, 0.8368055555555556, 0.4953125, 0.16527777777777777]"
aveksha_micu_mon-127_2021_11_24_17_0_28.jpeg,"[0.065234375, 0.22013888888888888, 0.13046875, 0.2013888888888889]","[0.616796875, 0.6236111111111111, 0.16328125, 0.17222222222222222]","[0.839453125, 0.6173611111111111, 0.18828125, 0.1736111111111111]","[0.784375, 0.8041666666666667, 0.1578125, 0.10277777777777777]","[0.103515625, 0.6402777777777777, 0.14140625, 0.20277777777777778]","[0.59921875, 0.17708333333333334, 0.125, 0.2125]","[0.23359375, 0.42083333333333334, 0.4671875, 0.1361111111111111]","[0.734765625, 0.40625, 0.52890625, 0.11805555555555555]","[0.245703125, 0.8472222222222222, 0.49140625, 0.1388888888888889]"
aveksha_micu_mon-127_2021_11_26_13_30_28.jpeg,"[0.06484375, 0.21805555555555556, 0.1171875, 0.19722222222222222]","[0.58046875, 0.6138888888888889, 0.159375, 0.16666666666666666]","[0.803125, 0.60625, 0.1875, 0.1763888888888889]","[0.722265625, 0.79375, 0.13359375, 0.09861111111111111]","[0.096484375, 0.6256944444444444, 0.12578125, 0.19027777777777777]","[0.596875, 0.1486111111111111, 0.1171875, 0.2222222222222222]","[0.21953125, 0.42569444444444443, 0.4390625, 0.12916666666666668]","[0.720703125, 0.40694444444444444, 0.55703125, 0.11944444444444445]","[0.21953125, 0.8256944444444444, 0.4390625, 0.1375]"
aveksha_micu_mon-121_2021_11_24_0_0_3.jpeg,"[0.083203125, 0.16597222222222222, 0.13203125, 0.2013888888888889]","[0.611328125, 0.6534722222222222, 0.13671875, 0.17083333333333334]","[0.83125, 0.6729166666666667, 0.178125, 0.1763888888888889]","[0.7578125, 0.8423611111111111, 0.125, 0.10138888888888889]","[0.114453125, 0.60625, 0.14609375, 0.20972222222222223]","[0.633203125, 0.20347222222222222, 0.14921875, 0.2125]","[0.2421875, 0.41944444444444445, 0.484375, 0.16666666666666666]","[0.741796875, 0.4486111111111111, 0.51484375, 0.13333333333333333]","[0.2421875, 0.8381944444444445, 0.484375, 0.17916666666666667]"
aveksha_micu_mon-127_2021_11_24_22_0_28.jpeg,"[0.0640625, 0.21319444444444444, 0.128125, 0.19583333333333333]","[0.599609375, 0.6305555555555555, 0.16015625, 0.1638888888888889]","[0.823828125, 0.6284722222222222, 0.18984375, 0.16805555555555557]","[0.742578125, 0.8083333333333333, 0.11796875, 0.09444444444444444]","[0.100390625, 0.6284722222222222, 0.14140625, 0.19305555555555556]","[0.606640625, 0.17708333333333334, 0.14609375, 0.2125]","[0.227734375, 0.42986111111111114, 0.45546875, 0.11805555555555555]","[0.72890625, 0.4173611111111111, 0.540625, 0.1125]","[0.23515625, 0.8319444444444445, 0.4703125, 0.15833333333333333]"
aveksha_micu_mon-127_2021_11_26_11_31_4.jpeg,"[0.05859375, 0.20208333333333334, 0.1171875, 0.1986111111111111]","[0.595703125, 0.5993055555555555, 0.16484375, 0.17916666666666667]","[0.830859375, 0.5881944444444445, 0.19765625, 0.19305555555555556]","[0.754296875, 0.7847222222222222, 0.13984375, 0.1]","[0.091796875, 0.6256944444444444, 0.13359375, 0.20416666666666666]","[0.586328125, 0.12777777777777777, 0.11953125, 0.2222222222222222]","[0.221875, 0.41041666666666665, 0.44375, 0.14027777777777778]","[0.723828125, 0.36666666666666664, 0.55078125, 0.11666666666666667]","[0.234375, 0.8395833333333333, 0.46875, 0.1375]"
aveksha_micu_mon-121_2021_11_25_4_30_2.jpeg,"[0.1390625, 0.16944444444444445, 0.1484375, 0.21388888888888888]","[0.6515625, 0.6229166666666667, 0.146875, 0.1736111111111111]","[0.83984375, 0.6243055555555556, 0.1578125, 0.1736111111111111]","[0.771875, 0.7979166666666667, 0.11875, 0.10138888888888889]","[0.1453125, 0.6166666666666667, 0.1625, 0.21944444444444444]","[0.680859375, 0.1909722222222222, 0.10390625, 0.20972222222222223]","[0.263671875, 0.41041666666666665, 0.52734375, 0.14027777777777778]","[0.764453125, 0.4166666666666667, 0.46953125, 0.13333333333333333]","[0.25546875, 0.8291666666666667, 0.5109375, 0.15]"
aveksha_micu_mon-121_2021_11_25_3_30_2.jpeg,"[0.15, 0.1625, 0.1484375, 0.21388888888888888]","[0.6578125, 0.61875, 0.1453125, 0.16527777777777777]","[0.853125, 0.61875, 0.1703125, 0.16805555555555557]","[0.777734375, 0.7944444444444444, 0.11640625, 0.09444444444444444]","[0.146484375, 0.6111111111111112, 0.15234375, 0.21388888888888888]","[0.68984375, 0.1840277777777778, 0.10625, 0.19583333333333333]","[0.267578125, 0.41041666666666665, 0.53515625, 0.1375]","[0.768359375, 0.40625, 0.46171875, 0.12916666666666668]","[0.25859375, 0.8333333333333334, 0.5171875, 0.14444444444444443]"
aveksha_micu_mon-127_2021_11_24_18_30_28.jpeg,"[0.0703125, 0.22083333333333333, 0.1265625, 0.20555555555555555]","[0.5859375, 0.63125, 0.15, 0.16527777777777777]","[0.805859375, 0.6236111111111111, 0.19296875, 0.17777777777777778]","[0.738671875, 0.8069444444444445, 0.15390625, 0.09722222222222222]","[0.101953125, 0.6402777777777777, 0.13203125, 0.19722222222222222]","[0.5953125, 0.17569444444444443, 0.128125, 0.22083333333333333]","[0.225, 0.43680555555555556, 0.45, 0.13194444444444445]","[0.726171875, 0.4125, 0.54609375, 0.10277777777777777]","[0.2265625, 0.8458333333333333, 0.453125, 0.1527777777777778]"
aveksha_micu_mon-127_2021_11_24_23_0_28.jpeg,"[0.064453125, 0.2152777777777778, 0.12890625, 0.19444444444444445]","[0.61171875, 0.6243055555555556, 0.1625, 0.1736111111111111]","[0.840625, 0.6215277777777778, 0.19375, 0.1736111111111111]","[0.76796875, 0.8027777777777778, 0.1359375, 0.09722222222222222]","[0.101171875, 0.6319444444444444, 0.13984375, 0.20277777777777778]","[0.6109375, 0.17916666666666667, 0.15, 0.20833333333333334]","[0.232421875, 0.42569444444444443, 0.46484375, 0.1375]","[0.73203125, 0.4111111111111111, 0.534375, 0.1111111111111111]","[0.242578125, 0.8354166666666667, 0.48515625, 0.14305555555555555]"
aveksha_micu_mon-121_2021_11_24_15_0_2.jpeg,"[0.116796875, 0.11180555555555556, 0.16796875, 0.22083333333333333]","[0.6859375, 0.65, 0.1390625, 0.16666666666666666]","[0.863671875, 0.6652777777777777, 0.14140625, 0.15833333333333333]","[0.805859375, 0.825, 0.10546875, 0.08611111111111111]","[0.155859375, 0.5972222222222222, 0.16640625, 0.225]","[0.702734375, 0.2111111111111111, 0.10234375, 0.20555555555555555]","[0.278515625, 0.3972222222222222, 0.55703125, 0.19444444444444445]","[0.780078125, 0.44930555555555557, 0.43828125, 0.1597222222222222]","[0.27890625, 0.8305555555555556, 0.5578125, 0.16944444444444445]"
aveksha_micu_mon-121_2021_11_25_10_0_2.jpeg,"[0.134375, 0.10833333333333334, 0.1390625, 0.2111111111111111]","[0.667578125, 0.6395833333333333, 0.13984375, 0.17083333333333334]","[0.854296875, 0.6638888888888889, 0.15546875, 0.16666666666666666]","[0.784765625, 0.8229166666666666, 0.10546875, 0.09305555555555556]","[0.147265625, 0.56875, 0.15859375, 0.2263888888888889]","[0.690625, 0.21041666666666667, 0.096875, 0.20694444444444443]","[0.27109375, 0.37083333333333335, 0.5421875, 0.19722222222222222]","[0.770703125, 0.4444444444444444, 0.45703125, 0.1527777777777778]","[0.264453125, 0.8055555555555556, 0.52890625, 0.19444444444444445]"
aveksha_micu_mon-121_2021_11_23_19_30_1.jpeg,"[0.09921875, 0.11388888888888889, 0.14375, 0.225]","[0.63671875, 0.6534722222222222, 0.1453125, 0.16805555555555557]","[0.8328125, 0.6805555555555556, 0.1734375, 0.17222222222222222]","[0.7578125, 0.8388888888888889, 0.1109375, 0.09444444444444444]","[0.1328125, 0.5826388888888889, 0.1484375, 0.22083333333333333]","[0.667578125, 0.20972222222222223, 0.14921875, 0.22777777777777777]","[0.2546875, 0.3875, 0.509375, 0.18055555555555555]","[0.755859375, 0.45208333333333334, 0.48671875, 0.16527777777777777]","[0.25, 0.8173611111111111, 0.5, 0.1763888888888889]"
aveksha_micu_mon-121_2021_11_24_10_30_2.jpeg,"[0.150390625, 0.10555555555555556, 0.14453125, 0.2111111111111111]","[0.669921875, 0.6361111111111111, 0.13828125, 0.16944444444444445]","[0.85625, 0.6604166666666667, 0.1578125, 0.17083333333333334]","[0.784765625, 0.8222222222222222, 0.10859375, 0.09444444444444444]","[0.158203125, 0.5673611111111111, 0.16015625, 0.22916666666666666]","[0.69765625, 0.20625, 0.1265625, 0.20694444444444443]","[0.274609375, 0.3659722222222222, 0.54921875, 0.20416666666666666]","[0.776171875, 0.4444444444444444, 0.44609375, 0.18333333333333332]","[0.263671875, 0.8055555555555556, 0.52734375, 0.18888888888888888]"
aveksha_micu_mon-121_2021_11_24_9_0_3.jpeg,"[0.119921875, 0.1111111111111111, 0.14921875, 0.2222222222222222]","[0.666796875, 0.6527777777777778, 0.14296875, 0.16944444444444445]","[0.85546875, 0.6805555555555556, 0.1546875, 0.16944444444444445]","[0.781640625, 0.8361111111111111, 0.10078125, 0.09444444444444444]","[0.148046875, 0.5798611111111112, 0.16015625, 0.2263888888888889]","[0.6953125, 0.21736111111111112, 0.14375, 0.21805555555555556]","[0.26953125, 0.3875, 0.5390625, 0.19444444444444445]","[0.77109375, 0.4652777777777778, 0.45625, 0.175]","[0.263671875, 0.8159722222222222, 0.52734375, 0.19027777777777777]"
aveksha_micu_mon-121_2021_11_24_14_0_3.jpeg,"[0.108203125, 0.12569444444444444, 0.14609375, 0.2263888888888889]","[0.66796875, 0.6472222222222223, 0.1421875, 0.16666666666666666]","[0.884375, 0.6604166666666667, 0.2015625, 0.1736111111111111]","[0.802734375, 0.8263888888888888, 0.12421875, 0.09166666666666666]","[0.1453125, 0.6027777777777777, 0.1625, 0.2222222222222222]","[0.675390625, 0.20277777777777778, 0.12109375, 0.21388888888888888]","[0.26875, 0.4048611111111111, 0.5375, 0.16805555555555557]","[0.769140625, 0.45416666666666666, 0.46015625, 0.16666666666666666]","[0.26875, 0.8388888888888889, 0.534375, 0.1527777777777778]"
